L1_code,L1_name,L2_code,L2_name,L3_code,L3_name,L4_code,L4_name,address,lat,lng,ne_lat,ne_lng,sw_lat,sw_lng
28,Telangana,539,Nalgonda,4621,Nuthankal,576611,Nuthankal,Nuthankal  Telangana 508221  India,17.329,79.6972,17.3372,79.7019,17.3232,79.6931
28,Telangana,539,Nalgonda,4621,Nuthankal,576612,Chilpa Kunta,Chilpa Kunta  Telangana  India,17.3577,79.6446,17.3771,79.6711,17.3324,79.6316
28,Telangana,539,Nalgonda,4621,Nuthankal,576613,Venke Palle,Telangana 508221  India,17.3323,79.7176,17.441,79.8194,17.2243,79.5916
28,Telangana,539,Nalgonda,4621,Nuthankal,576614,Talla Singaram,Talla Singaram  Telangana  India,17.3104,79.6334,17.3393,79.6456,17.2969,79.616
28,Telangana,539,Nalgonda,4621,Nuthankal,576615,Yadavalli,Yadavalli  Telangana  India,17.3313,79.6418,17.343,79.6591,17.3137,79.6315
28,Telangana,539,Nalgonda,4621,Nuthankal,576616,Gundla Singaram,Gundla Singaram  Telangana 508221  India,17.3142,79.693,17.3172,79.6956,17.3107,79.6888
28,Telangana,539,Nalgonda,4621,Nuthankal,576617,Mediguda,,,,,,,
28,Telangana,539,Nalgonda,4621,Nuthankal,576618,Miryala,Miryala  Telangana 508221  India,17.3411,79.7323,17.3431,79.7355,17.3383,79.7311
28,Telangana,539,Nalgonda,4621,Nuthankal,576619,Dirisana Palle,Dirisana Palle  Telangana 508221  India,17.3704,79.7204,17.3815,79.7355,17.3563,79.7079
28,Telangana,539,Nalgonda,4621,Nuthankal,576620,Pedanemila,Pedanemila  Telangana 508221  India,17.3629,79.7456,17.3853,79.7578,17.3493,79.7301
28,Telangana,539,Nalgonda,4621,Nuthankal,576621,Bhikumalla,Bikkumalla  Telangana  India,17.3641,79.768,17.4028,79.7978,17.3333,79.7566
28,Telangana,539,Nalgonda,4621,Nuthankal,576622,Lingam Palle,Lingampalle  Telangana 508221  India,17.3338,79.7323,17.3418,79.748,17.3139,79.7261
28,Telangana,539,Nalgonda,4621,Nuthankal,576623,Machan Palle,Machan Palle  Telangana 508221  India,17.3296,79.7792,17.3501,79.8053,17.3102,79.7357
28,Telangana,539,Nalgonda,4622,Atmakur (S),576624,Kandagatla,Kandagatla  Telangana 508222  India,17.2677,79.6264,17.272,79.6313,17.2642,79.6213
28,Telangana,539,Nalgonda,4622,Atmakur (S),576625,Gattikal,Gattikal  Telangana  India,17.2784,79.6362,17.2957,79.6468,17.2618,79.6255
28,Telangana,539,Nalgonda,4622,Atmakur (S),576626,Patharla Pahad,Patharla Pahad  Telangana 508221  India,17.2919,79.6699,17.2965,79.674,17.2861,79.6654
28,Telangana,539,Nalgonda,4622,Atmakur (S),576627,Isthalapur,Telangana 508221  India,17.3323,79.7176,17.441,79.8194,17.2243,79.5916
28,Telangana,539,Nalgonda,4622,Atmakur (S),576628,Mukkudeu Devi Palle,Mukkudeu Devi Palle  Telangana 508221  India,17.3016,79.6895,17.3267,79.7035,17.2703,79.6663
28,Telangana,539,Nalgonda,4622,Atmakur (S),576629,Aipur,Aipur  Telangana 508221  India,17.3034,79.7232,17.3196,79.7474,17.2608,79.6952
28,Telangana,539,Nalgonda,4622,Atmakur (S),576630,Venkatapur,,,,,,,
28,Telangana,539,Nalgonda,4622,Atmakur (S),576631,Bopparam,Bopparam  Telangana 508221  India,17.2837,79.774,17.2852,79.7762,17.2824,79.7715
28,Telangana,539,Nalgonda,4622,Atmakur (S),576632,Midthan Palle,Midthan Palle  Telangana 508221  India,17.3121,79.7557,17.3299,79.7751,17.3028,79.7474
28,Telangana,539,Nalgonda,4622,Atmakur (S),576633,Maktha Kotha Gudem,Maktha Kotha Gudem  Telangana 508221  India,17.2946,79.7792,17.315,79.7932,17.2812,79.7642
28,Telangana,539,Nalgonda,4622,Atmakur (S),576634,Setti Guda,Setti Guda  Telangana 508221  India,17.2795,79.7708,17.2892,79.7862,17.2666,79.7589
28,Telangana,539,Nalgonda,4622,Atmakur (S),576635,Narayanappa Guda,,,,,,,
28,Telangana,539,Nalgonda,4622,Atmakur (S),576636,Naseempet,Naseempet  Telangana  India,17.2527,79.7035,17.2669,79.714,17.2396,79.6911
28,Telangana,539,Nalgonda,4622,Atmakur (S),576637,Atmakur,Atmakur  Telangana 508212  India,17.2342,79.6972,17.2357,79.7049,17.2294,79.6915
28,Telangana,539,Nalgonda,4622,Atmakur (S),576638,Nammikal,Nammikal  Telangana  India,17.2465,79.639,17.2785,79.6733,17.2095,79.6128
28,Telangana,539,Nalgonda,4622,Atmakur (S),576639,Enubamla,Enubamla  Telangana  India,17.2176,79.6446,17.234,79.6626,17.2079,79.63
28,Telangana,539,Nalgonda,4622,Atmakur (S),576640,Gollaguda,,,,,,,
28,Telangana,539,Nalgonda,4622,Atmakur (S),576641,Dacharam,Dhacharam  Telangana 508212  India,17.2097,79.7109,17.2118,79.7129,17.2079,79.7096
28,Telangana,539,Nalgonda,4622,Atmakur (S),576642,Thummalapen Pahad,Telangana 508212  India,17.1967,79.8073,17.2873,79.9026,17.1179,79.67
28,Telangana,539,Nalgonda,4622,Atmakur (S),576643,Kotapahad,Kotapahad  Telangana 508212  India,17.2375,79.7631,17.2417,79.7664,17.2343,79.7589
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576644,Wardhamanu Kota,,,,,,,
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576645,Nagaram,Nagaram  Telangana 508279  India,17.3948,79.4887,17.3987,79.4918,17.3903,79.4851
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576646,Devaraneni Kotha Palle,Devaraneni Kotha Palle  Telangana 508279  India,17.3878,79.4957,17.4117,79.5195,17.3638,79.4796
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576647,Parsai Palle,Telangana 508279  India,17.414,79.4929,17.4511,79.5631,17.3245,79.4124
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576648,Bollam Palle,Bollam Palle  Telangana  India,17.3663,79.5294,17.386,79.5486,17.3523,79.5164
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576649,Jajireddi Gudem,,,,,,,
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576650,Kesaram,,,,,,,
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576651,Uyyalawada,Uyyalawada  Telangana  India,17.2945,79.4957,17.3055,79.5138,17.2847,79.4763
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576652,Kunchamarthi,Kunchamarthi  Telangana 508224  India,17.2956,79.5182,17.3125,79.5268,17.2845,79.5065
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576653,Thimmapuram,Thimmapuram Rd  Telangana 508213  India,17.1274,79.6994,17.1349,79.7227,17.1193,79.6766
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576654,Adivemula,Adivemula  Telangana 508224  India,17.3057,79.5435,17.325,79.5838,17.2774,79.5215
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576655,Velpu Cherla,Velpu Cherla  Telangana 508224  India,17.3254,79.5294,17.3351,79.551,17.3117,79.5144
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576656,Kasarla Pahad,Kasarla Pahad  Telangana  India,17.3407,79.5435,17.3625,79.5627,17.3301,79.5176
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576657,Kommala,Kommala Bus Stop  Kommala  Telangana 508224  India,17.3189,79.5911,,,,
28,Telangana,539,Nalgonda,4623,Jaji Reddi Gudem,576658,Kodur,Koduru-Ramanna gudem Rd  Koduru  Telangana 506244  India,17.687,79.3357,17.694,79.3413,17.6792,79.3296
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576659,Uppalancha,Uppalancha  Telangana  India,17.3405,79.3184,17.3592,79.3289,17.3265,79.3005
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576660,Baironi Banda,Baironi Banda  Telangana 508210  India,17.3141,79.3156,17.3292,79.3258,17.3019,79.3048
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576661,Thakkedla Pahad,Thakkedla Pahad  Telangana 508210  India,17.2938,79.3184,17.3043,79.3254,17.278,79.2972
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576662,Akaram,Akaram  Telangana 508210  India,17.2839,79.3522,17.3056,79.3709,17.2559,79.3219
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576663,Vaddi Pamula,Vaddi Pamula  Telangana 508210  India,17.3073,79.3522,17.3245,79.3662,17.2971,79.3333
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576664,Nulagadda Kothapalle,Nulagadda Kothapalle  Telangana 508210  India,17.3208,79.3325,17.3391,79.3508,17.304,79.3205
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576665,Manimadde,Manimadde  Telangana  India,17.3529,79.3057,17.3567,79.3133,17.3467,79.3004
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576666,Gurijala,Gurijala  Telangana 508210  India,17.3547,79.3261,17.3569,79.3318,17.3521,79.3203
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576667,Tudimidi,Tudimidi  Telangana 508210  India,17.3355,79.3888,17.3444,79.4038,17.3222,79.3794
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576668,Sali Lingotam,Sali Lingotam  Telangana 508210  India,17.3177,79.3832,17.3287,79.3956,17.3061,79.3662
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576669,Saligouraram,Mothkur - Aregudem Road  Mothkur  Telangana 508277  India,17.4501,79.2557,17.4559,79.2579,17.4439,79.2533
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576670,Adlur,Adlur  Telangana 508210  India,17.2741,79.386,17.2998,79.3985,17.2567,79.3684
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576671,Vallala,Vallala  Telangana  India,17.2429,79.3895,17.2481,79.3953,17.2397,79.3856
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576672,Perka Kondaram,Perka Kondaram  Telangana 508210  India,17.2514,79.4268,17.2549,79.4312,17.2478,79.4218
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576673,Patha Kondaram,,,,,,,
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576674,Utukur (Or) Utkoor,Telangana 508210  India,17.3158,79.4029,17.3601,79.5128,17.1978,79.2654
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576675,Chittalur,Chittaloor  Telangana 508210  India,17.3389,79.4401,17.341,79.4467,17.3357,79.4347
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576676,Vangamarthi,Vangamarthy  Telangana 508210  India,17.3158,79.4711,17.321,79.4738,17.3115,79.466
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576677,Madaram Kalan,Madaram Kalan  Telangana 508210  India,17.2826,79.4366,17.3167,79.4589,17.2636,79.4137
28,Telangana,539,Nalgonda,4624,Sali Gouraram,576678,Itukula Pahad,Itukula Pahad  Telangana 508210  India,17.2899,79.4648,17.3073,79.4876,17.267,79.4512
28,Telangana,539,Nalgonda,4625,Mothkur,576679,Mothkur,Mothkur  Telangana 508277  India,17.4569,79.2592,17.4698,79.2701,17.4486,79.2535
28,Telangana,539,Nalgonda,4625,Mothkur,576680,Konda Gadapa,Telangana 508277  India,17.4953,79.2677,17.6236,79.4541,17.3429,79.1662
28,Telangana,539,Nalgonda,4625,Mothkur,576681,Sadarshapur,Sadarshapur  Telangana  India,17.4461,79.3297,17.4612,79.343,17.4313,79.3055
28,Telangana,539,Nalgonda,4625,Mothkur,576682,Chinnapadishala,Chinnapadishala  Telangana 508223  India,17.4672,79.3555,17.4871,79.359,17.4439,79.3227
28,Telangana,539,Nalgonda,4625,Mothkur,576683,Janakipur,Janakipur  Telangana 508223  India,17.4741,79.3606,17.4923,79.3805,17.4575,79.3472
28,Telangana,539,Nalgonda,4625,Mothkur,576684,Chirra Gudur,Chirra Gudur  Telangana  India,17.4464,79.3888,17.464,79.4044,17.4386,79.3766
28,Telangana,539,Nalgonda,4625,Mothkur,576685,Kotamarthi,Kotamarthy  Telangana 508277  India,17.4087,79.4078,17.4129,79.4114,17.4047,79.4062
28,Telangana,539,Nalgonda,4625,Mothkur,576686,Choulla Ramaram,Choulla Ramaram  Telangana  India,17.4479,79.3634,17.4628,79.3804,17.432,79.343
28,Telangana,539,Nalgonda,4625,Mothkur,576687,Adda Gudur,Addagudur  Telangana 508277  India,17.3975,79.3761,17.4061,79.3822,17.3918,79.3713
28,Telangana,539,Nalgonda,4625,Mothkur,576688,Kanchan Palle,Kanchan Palle  Telangana  India,17.4111,79.3297,17.4342,79.3496,17.394,79.3159
28,Telangana,539,Nalgonda,4625,Mothkur,576689,Patimatla,Patimatla  Telangana  India,17.4246,79.3099,17.4413,79.3194,17.4085,79.293
28,Telangana,539,Nalgonda,4625,Mothkur,576690,Bijilapur,Telangana 508277  India,17.4953,79.2677,17.6236,79.4541,17.3429,79.1662
28,Telangana,539,Nalgonda,4625,Mothkur,576691,Musitpatla,Musipatla  Telangana 508277  India,17.4104,79.2419,17.4116,79.244,17.4092,79.2407
28,Telangana,539,Nalgonda,4625,Mothkur,576692,Panaka Banda,Panaka Banda  Telangana  India,17.4314,79.2197,17.4489,79.2363,17.4093,79.2061
28,Telangana,539,Nalgonda,4625,Mothkur,576693,Paladugu,Paladugu  Telangana 508111  India,17.3939,79.2014,17.4037,79.2069,17.3891,79.1936
28,Telangana,539,Nalgonda,4625,Mothkur,576694,Dattappaguda,Telangana 508277  India,17.4953,79.2677,17.6236,79.4541,17.3429,79.1662
28,Telangana,539,Nalgonda,4625,Mothkur,576695,Podichedu,Podichedu  Telangana 508277  India,17.3715,79.2719,17.3753,79.2774,17.3673,79.2679
28,Telangana,539,Nalgonda,4625,Mothkur,576696,Anajipur,Anajipur  Telangana 508277  India,17.3988,79.2701,17.4004,79.2717,17.3975,79.2688
28,Telangana,539,Nalgonda,4625,Mothkur,576697,Dacharam,Dacharam  Telangana 508277  India,17.3976,79.2959,17.4223,79.3159,17.3588,79.2824
28,Telangana,539,Nalgonda,4625,Mothkur,576698,Repaka (P),Telangana 508277  India,17.4953,79.2677,17.6236,79.4541,17.3429,79.1662
28,Telangana,539,Nalgonda,4625,Mothkur,576699,Veldevi,Veldevi  Telangana 508277  India,17.3496,79.3656,17.3512,79.3684,17.348,79.3626
28,Telangana,539,Nalgonda,4625,Mothkur,576700,Singaram (P),Singaram P  Telangana 508277  India,17.368,79.3972,17.3843,79.4457,17.3513,79.3646
28,Telangana,539,Nalgonda,4625,Mothkur,576701,Dharmaram,Dharmaram  Telangana 560061  India,17.3775,79.4113,17.3809,79.4191,17.3691,79.4047
28,Telangana,539,Nalgonda,4626,Atmakur (M),576702,Chada,Chada  Telangana 508111  India,17.4987,79.0765,17.5009,79.0781,17.4947,79.0735
28,Telangana,539,Nalgonda,4626,Atmakur (M),576703,Dursagani Palle,,,,,,,
28,Telangana,539,Nalgonda,4626,Atmakur (M),576704,Chande Palle,Telangana 508111  India,17.4879,79.1323,17.5694,79.2494,17.3466,79.0206
28,Telangana,539,Nalgonda,4626,Atmakur (M),576705,Chamapur,,,,,,,
28,Telangana,539,Nalgonda,4626,Atmakur (M),576706,Singaram (Patti) Chande Palle,Telangana 508111  India,17.4879,79.1323,17.5694,79.2494,17.3466,79.0206
28,Telangana,539,Nalgonda,4626,Atmakur (M),576707,Kalwapalle,,,,,,,
28,Telangana,539,Nalgonda,4626,Atmakur (M),576708,Moripirala,Moripirala  Telangana 508111  India,17.5057,79.1379,17.5267,79.1465,17.4806,79.1208
28,Telangana,539,Nalgonda,4626,Atmakur (M),576709,Koratikal,Koratikal  Telangana 508111  India,17.4938,79.1591,17.5018,79.1636,17.4902,79.1536
28,Telangana,539,Nalgonda,4626,Atmakur (M),576710,Rahimkhanpet,Raheemkhanpet  Telangana 508111  India,17.476,79.1951,17.4793,79.1999,17.4743,79.1934
28,Telangana,539,Nalgonda,4626,Atmakur (M),576711,Atmakur,Atmakur(m)  Telangana 508111  India,17.4679,79.1407,17.4791,79.1471,17.459,79.1328
28,Telangana,539,Nalgonda,4626,Atmakur (M),576712,Raipalle,Telangana 508111  India,17.4879,79.1323,17.5694,79.2494,17.3466,79.0206
28,Telangana,539,Nalgonda,4626,Atmakur (M),576713,Sarvepalle,Sarvepalli  Telangana 508111  India,17.4615,79.1026,17.4641,79.1056,17.4581,79.0995
28,Telangana,539,Nalgonda,4626,Atmakur (M),576714,Dharmapur,,,,,,,
28,Telangana,539,Nalgonda,4626,Atmakur (M),576715,Thukkapur,Thukkapur  Telangana 508111  India,17.4492,79.1718,17.4594,79.1927,17.4288,79.1565
28,Telangana,539,Nalgonda,4626,Atmakur (M),576716,Pallerla,Pallerla  Telangana  India,17.4157,79.1464,17.4208,79.1515,17.4099,79.1386
28,Telangana,539,Nalgonda,4626,Atmakur (M),576717,Lingaraj Palle,Telangana 508111  India,17.4879,79.1323,17.5694,79.2494,17.3466,79.0206
28,Telangana,539,Nalgonda,4626,Atmakur (M),576718,Narsapur,Narsapuram  Telangana 508111  India,17.3948,79.1707,17.3967,79.1726,17.393,79.1692
28,Telangana,539,Nalgonda,4626,Atmakur (M),576719,Duppelli,Telangana 508111  India,17.4879,79.1323,17.5694,79.2494,17.3466,79.0206
28,Telangana,539,Nalgonda,4626,Atmakur (M),576720,Raghavapur,Raghavapuram Rd  Telangana 508111  India,17.3945,79.1821,17.4075,79.185,17.3943,79.1821
28,Telangana,539,Nalgonda,4626,Atmakur (M),576721,Kurella,Kurella  Telangana  India,17.4282,79.1873,17.4305,79.1929,17.4238,79.1842
28,Telangana,539,Nalgonda,4626,Atmakur (M),576722,Khaprai Palle,Khaprai Palle  Telangana 508111  India,17.4634,79.2169,17.4801,79.2331,17.4485,79.2019
28,Telangana,539,Nalgonda,4627,Valigonda,576723,Tekula Somaram,Tekula Somaram  Telangana 508285  India,17.411,78.9543,17.4168,78.9656,17.4029,78.9436
28,Telangana,539,Nalgonda,4627,Valigonda,576724,Pahilwanpur,Pahilwanpur  Telangana  India,17.4414,78.9769,17.4636,78.9949,17.4292,78.9646
28,Telangana,539,Nalgonda,4627,Valigonda,576725,Kanchan Palle,Kanchan Palle  Telangana  India,17.4111,79.3297,17.4342,79.3496,17.394,79.3159
28,Telangana,539,Nalgonda,4627,Valigonda,576726,Pulgilla,Telangana 508285  India,17.4202,78.9628,17.4893,79.1446,17.3455,78.8591
28,Telangana,539,Nalgonda,4627,Valigonda,576727,Mogilipaka,Mogilipaka  Telangana  India,17.4303,79.0659,17.4352,79.0703,17.4257,79.0622
28,Telangana,539,Nalgonda,4627,Valigonda,576728,Kashamma Kunta,,,,,,,
28,Telangana,539,Nalgonda,4627,Valigonda,576729,Munagala,Munagala  Telangana  India,17.4228,79.1153,17.4447,79.1347,17.4097,79.0983
28,Telangana,539,Nalgonda,4627,Valigonda,576730,Muddapur,,,,,,,
28,Telangana,539,Nalgonda,4627,Valigonda,576731,Arrur,Arrur  Telangana  India,17.3872,79.104,17.421,79.1272,17.3663,79.0714
28,Telangana,539,Nalgonda,4627,Valigonda,576732,Malle Palle,Nakkala Palle Road  Nakkala Palle  Telangana 508210  India,17.2895,79.2937,17.2945,79.2948,17.2851,79.2922
28,Telangana,539,Nalgonda,4627,Valigonda,576733,Sunkishala,Sunkishala  Telangana  India,16.6285,79.2959,16.6843,79.3096,16.6158,79.261
28,Telangana,539,Nalgonda,4627,Valigonda,576734,Redla Repaka,Telangana 508285  India,17.4202,78.9628,17.4893,79.1446,17.3455,78.8591
28,Telangana,539,Nalgonda,4627,Valigonda,576735,Poddatur,Poddatur  Telangana 508285  India,17.3639,78.9606,17.3665,78.9622,17.3602,78.9585
28,Telangana,539,Nalgonda,4627,Valigonda,576736,Sangam,Sangem  Telangana 508252  India,17.3617,78.9331,17.3663,78.937,17.3583,78.9264
28,Telangana,539,Nalgonda,4627,Valigonda,576737,Verkat Palle,Telangana 508252  India,17.2888,78.9062,17.3805,79.0216,17.163,78.74
28,Telangana,539,Nalgonda,4627,Valigonda,576738,Gokaram,Gokaram  Telangana 508252  India,17.3427,78.972,17.3454,78.9776,17.3386,78.9674
28,Telangana,539,Nalgonda,4627,Valigonda,576739,Golne Palle,,,,,,,
28,Telangana,539,Nalgonda,4627,Valigonda,576740,Nemili Kalawa,Bhuvanagiri-Nalgonda Rd  Telangana  India,17.3509,79.0293,17.3646,79.039,17.3344,79.029
28,Telangana,539,Nalgonda,4627,Valigonda,576741,Valigonda,Valigonda  Telangana  India,17.3765,79.0216,17.384,79.0301,17.3696,78.9966
28,Telangana,539,Nalgonda,4627,Valigonda,576742,Nagaram,Naagaaram  Telangana 508112  India,17.3577,79.0327,17.359,79.0351,17.355,79.0271
28,Telangana,539,Nalgonda,4627,Valigonda,576743,Velverthy,Telangana 508112  India,17.3896,79.0419,17.456,79.2022,17.3292,78.9959
28,Telangana,539,Nalgonda,4627,Valigonda,576744,Lothukunta,Lothukunta  Telangana 508112  India,17.3699,79.056,17.3792,79.0737,17.3551,79.0391
28,Telangana,539,Nalgonda,4627,Valigonda,576745,Gurnath Palle,Gurnath Palle  Telangana  India,17.3657,79.0843,17.3749,79.1181,17.3549,79.0621
28,Telangana,539,Nalgonda,4627,Valigonda,576746,Gangapur,,,,,,,
28,Telangana,539,Nalgonda,4627,Valigonda,576747,Venkatapur,Venkatapuram  Telangana 508112  India,17.3718,79.1235,17.374,79.1245,17.3699,79.122
28,Telangana,539,Nalgonda,4627,Valigonda,576748,Chittapur,Chittapur  Telangana  India,17.37,79.1633,17.384,79.1775,17.3604,79.1472
28,Telangana,539,Nalgonda,4627,Valigonda,576749,Goparaj Palle,Telangana 508112  India,17.3896,79.0419,17.456,79.2022,17.3292,78.9959
28,Telangana,539,Nalgonda,4627,Valigonda,576750,Vemalkonda,Vemalkonda  Telangana  India,17.354,79.1379,17.3736,79.1542,17.3446,79.1142
28,Telangana,539,Nalgonda,4628,Bhongir,576751,Tajpur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576752,Hanmapur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576753,Wadaparthy,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576754,Timmapur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576755,Baswapur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576756,Rayagiri (R),,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576757,Kesaram,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576758,Kunoor,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576759,Chandupatla,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576760,Cheemala Kondur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576761,Mustyalapalle,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576762,Veera Vally,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576763,Banda Somaram,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576764,Gouse Nagar,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576765,Yerram Balle,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576766,Tukkapur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576767,Ramachandrapur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576768,Penchikala Pahad,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576769,Anantharam (R),,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576770,Pagidi Palle,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576771,Bommai Palle,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576772,Anajipur,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576773,Nandanam,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576774,Sure Palle,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576775,Bolle Palle,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,576776,Nagireddi Palle,,,,,,,
28,Telangana,539,Nalgonda,4628,Bhongir,802926,Bhongir (M),,,,,,,
28,Telangana,539,Nalgonda,4629,Bibinagar,576777,Rayarao Pet,Telangana 508126  India,17.5143,78.7703,17.6139,78.8991,17.3784,78.6819
28,Telangana,539,Nalgonda,4629,Bibinagar,576778,Jameelapet,Jameelapet  Telangana 508126  India,17.4946,78.7246,17.4961,78.7275,17.492,78.7223
28,Telangana,539,Nalgonda,4629,Bibinagar,576779,Jiya Palle,Telangana 508126  India,17.5143,78.7703,17.6139,78.8991,17.3784,78.6819
28,Telangana,539,Nalgonda,4629,Bibinagar,576780,Mahadevpur,Mahadevpur Main Rd  Madhapur  Telangana 508126  India,17.4881,78.7541,17.4896,78.755,17.4867,78.7536
28,Telangana,539,Nalgonda,4629,Bibinagar,576781,Kondamadugu,Kondamadugu  Telangana 508126  India,17.4894,78.7689,17.4959,78.7743,17.4862,78.762
28,Telangana,539,Nalgonda,4629,Bibinagar,576782,Jain Palle,Telangana 508126  India,17.5143,78.7703,17.6139,78.8991,17.3784,78.6819
28,Telangana,539,Nalgonda,4629,Bibinagar,576783,Gudur,Gudur  Telangana  India,17.4966,78.8184,17.5109,78.8383,17.4822,78.8053
28,Telangana,539,Nalgonda,4629,Bibinagar,576784,Rangapur,Rangapur  Bibinagar  Telangana 508126  India,17.4721,78.7837,17.4741,78.7867,17.47,78.7825
28,Telangana,539,Nalgonda,4629,Bibinagar,576785,Bagdayara,Bagdayara  Telangana 508126  India,17.4811,78.7505,17.4877,78.7703,17.4696,78.7444
28,Telangana,539,Nalgonda,4629,Bibinagar,576786,Nemarugomula,,,,,,,
28,Telangana,539,Nalgonda,4629,Bibinagar,576787,Padamati Somaram,Padamati Somaram  Telangana 508126  India,17.4395,78.7873,17.4568,78.8059,17.4184,78.7522
28,Telangana,539,Nalgonda,4629,Bibinagar,576788,Venkiryal,Venkiryala  Telangana 508126  India,17.4133,78.7632,17.4189,78.7675,17.4065,78.7577
28,Telangana,539,Nalgonda,4629,Bibinagar,576789,Anantharam,Anantharam  Telangana 508116  India,17.5099,78.8468,17.5258,78.8638,17.4961,78.8294
28,Telangana,539,Nalgonda,4629,Bibinagar,576790,Rudra Velly,Telangana 508126  India,17.5143,78.7703,17.6139,78.8991,17.3784,78.6819
28,Telangana,539,Nalgonda,4629,Bibinagar,576791,Raghavapur,Raghavapuram  Telangana 508126  India,17.4229,78.7908,17.4258,78.7941,17.4203,78.7883
28,Telangana,539,Nalgonda,4629,Bibinagar,576792,Raheem Khan Guda,Telangana 508126  India,17.5143,78.7703,17.6139,78.8991,17.3784,78.6819
28,Telangana,539,Nalgonda,4629,Bibinagar,576793,Brahmana Palle,Brahmana Pally  Hyderabad  Telangana  India,17.2678,78.6163,17.2727,78.6203,17.2638,78.6119
28,Telangana,539,Nalgonda,4629,Bibinagar,576794,Annampatla,Annampatla  Telangana 508126  India,17.471,78.8365,17.475,78.8382,17.4681,78.8342
28,Telangana,539,Nalgonda,4629,Bibinagar,576795,Maqdoom Palle,Telangana 508285  India,17.4202,78.9628,17.4893,79.1446,17.3455,78.8591
28,Telangana,539,Nalgonda,4629,Bibinagar,576796,Chinaraval Palle,Chinaraval Palle  Telangana 508126  India,17.42,78.8552,17.4464,78.8763,17.404,78.8283
28,Telangana,539,Nalgonda,4629,Bibinagar,576797,Ravi Pahad,Ravi Pahad  Telangana  India,17.437,78.8977,17.4515,78.9086,17.426,78.8816
28,Telangana,539,Nalgonda,4629,Bibinagar,576798,Gurrala Dandi,Telangana 508126  India,17.5143,78.7703,17.6139,78.8991,17.3784,78.6819
