tablename,statecode,districtcode,tahsilcode,towncode,areaname,figuretype,hh_number,pop_number,size_1,size_2,size_3,size_4,size_5,size_6,size_7-10,size_11-14,size_15+,size_mean
HH01,28,549,5148,0,Sub-district - Kandukur,Urban,13859,55128,730,1927,2398,4547,2324,1062,799,59,13,4
HH01,28,549,5149,0,Sub-district - Singarayakonda,Total,17224,64308,1263,2998,3089,5162,2751,1149,770,37,5,3.7
HH01,28,549,5149,0,Sub-district - Singarayakonda,Rural,10504,38734,875,1946,1855,2922,1684,700,491,29,2,3.7
HH01,28,549,5149,0,Sub-district - Singarayakonda,Urban,6720,25574,388,1052,1234,2240,1067,449,279,8,3,3.8
HH01,28,549,5150,0,Sub-district - Lingasamudram,Total,9301,37078,590,1516,1447,2662,1604,779,628,66,9,4
HH01,28,549,5150,0,Sub-district - Lingasamudram,Rural,9301,37078,590,1516,1447,2662,1604,779,628,66,9,4
HH01,28,549,5150,0,Sub-district - Lingasamudram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,549,5151,0,Sub-district - Gudluru,Total,11499,46462,673,1802,1838,3209,2005,1075,808,69,20,4
HH01,28,549,5151,0,Sub-district - Gudluru,Rural,11499,46462,673,1802,1838,3209,2005,1075,808,69,20,4
HH01,28,549,5151,0,Sub-district - Gudluru,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,549,5152,0,Sub-district - Ulavapadu,Total,14218,53382,997,2665,2579,3896,2308,995,724,45,9,3.8
HH01,28,549,5152,0,Sub-district - Ulavapadu,Rural,14218,53382,997,2665,2579,3896,2308,995,724,45,9,3.8
HH01,28,549,5152,0,Sub-district - Ulavapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,0,0,District - Sri Potti Sriramulu Nellore,Total,773722,2879615,54483,126455,147257,244656,117477,50312,31353,1424,305,3.7
HH01,28,550,0,0,District - Sri Potti Sriramulu Nellore,Rural,565525,2069814,45116,97645,107296,171803,84262,35955,22277,992,179,3.7
HH01,28,550,0,0,District - Sri Potti Sriramulu Nellore,Urban,208197,809801,9367,28810,39961,72853,33215,14357,9076,432,126,3.9
HH01,28,550,5153,0,Sub-district - Seetharamapuram,Total,5531,22398,389,774,901,1419,1065,539,416,22,6,4
HH01,28,550,5153,0,Sub-district - Seetharamapuram,Rural,5531,22398,389,774,901,1419,1065,539,416,22,6,4
HH01,28,550,5153,0,Sub-district - Seetharamapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5154,0,Sub-district - Udayagiri,Total,9000,36293,548,1225,1490,2510,1753,828,609,33,4,4
HH01,28,550,5154,0,Sub-district - Udayagiri,Rural,9000,36293,548,1225,1490,2510,1753,828,609,33,4,4
HH01,28,550,5154,0,Sub-district - Udayagiri,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5155,0,Sub-district - Varikuntapadu,Total,7707,32660,487,990,1164,2025,1472,790,691,68,20,4.2
HH01,28,550,5155,0,Sub-district - Varikuntapadu,Rural,7707,32660,487,990,1164,2025,1472,790,691,68,20,4.2
HH01,28,550,5155,0,Sub-district - Varikuntapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5156,0,Sub-district - Kondapuram,Total,9803,38812,701,1585,1663,2634,1616,855,671,66,12,4
HH01,28,550,5156,0,Sub-district - Kondapuram,Rural,9803,38812,701,1585,1663,2634,1616,855,671,66,12,4
HH01,28,550,5156,0,Sub-district - Kondapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5157,0,Sub-district - Jaladanki,Total,12242,45736,861,2199,2179,3594,1893,930,562,19,5,3.7
HH01,28,550,5157,0,Sub-district - Jaladanki,Rural,12242,45736,861,2199,2179,3594,1893,930,562,19,5,3.7
HH01,28,550,5157,0,Sub-district - Jaladanki,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5158,0,Sub-district - Kavali,Total,38837,148402,2368,6047,7051,12376,6252,2802,1838,94,9,3.8
HH01,28,550,5158,0,Sub-district - Kavali,Rural,15983,59722,1203,2755,2909,4549,2710,1088,732,33,4,3.7
HH01,28,550,5158,0,Sub-district - Kavali,Urban,22854,88680,1165,3292,4142,7827,3542,1714,1106,61,5,3.9
HH01,28,550,5159,0,Sub-district - Bogole,Total,13357,48749,1151,2321,2412,4009,2073,869,490,28,4,3.6
HH01,28,550,5159,0,Sub-district - Bogole,Rural,13357,48749,1151,2321,2412,4009,2073,869,490,28,4,3.6
HH01,28,550,5159,0,Sub-district - Bogole,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5160,0,Sub-district - Kaligiri,Total,11471,43849,722,1859,2067,3509,1831,853,598,28,4,3.8
HH01,28,550,5160,0,Sub-district - Kaligiri,Rural,11471,43849,722,1859,2067,3509,1831,853,598,28,4,3.8
HH01,28,550,5160,0,Sub-district - Kaligiri,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5161,0,Sub-district - Vinjamur,Total,10380,40436,684,1494,1746,3371,1742,740,547,45,11,3.9
HH01,28,550,5161,0,Sub-district - Vinjamur,Rural,10380,40436,684,1494,1746,3371,1742,740,547,45,11,3.9
HH01,28,550,5161,0,Sub-district - Vinjamur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5162,0,Sub-district - Duttalur,Total,6234,26868,360,782,898,1640,1192,658,635,60,9,4.3
HH01,28,550,5162,0,Sub-district - Duttalur,Rural,6234,26868,360,782,898,1640,1192,658,635,60,9,4.3
HH01,28,550,5162,0,Sub-district - Duttalur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5163,0,Sub-district - Marripadu,Total,10860,43935,693,1484,1768,3156,1965,960,762,56,16,4
HH01,28,550,5163,0,Sub-district - Marripadu,Rural,10860,43935,693,1484,1768,3156,1965,960,762,56,16,4
HH01,28,550,5163,0,Sub-district - Marripadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5164,0,Sub-district - Atmakur,Total,15966,60364,1079,2639,2845,4933,2517,1164,750,33,6,3.8
HH01,28,550,5164,0,Sub-district - Atmakur,Rural,15966,60364,1079,2639,2845,4933,2517,1164,750,33,6,3.8
HH01,28,550,5164,0,Sub-district - Atmakur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5165,0,Sub-district - Anumasamudrampeta,Total,8957,33363,708,1538,1552,2668,1447,620,408,14,2,3.7
HH01,28,550,5165,0,Sub-district - Anumasamudrampeta,Rural,8957,33363,708,1538,1552,2668,1447,620,408,14,2,3.7
HH01,28,550,5165,0,Sub-district - Anumasamudrampeta,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5166,0,Sub-district - Dagadarthi,Total,10198,37334,878,1811,1767,3101,1478,708,445,9,1,3.7
HH01,28,550,5166,0,Sub-district - Dagadarthi,Rural,10198,37334,878,1811,1767,3101,1478,708,445,9,1,3.7
HH01,28,550,5166,0,Sub-district - Dagadarthi,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5167,0,Sub-district - Allur,Total,14826,52257,1322,2798,2861,4462,2109,829,433,11,1,3.5
HH01,28,550,5167,0,Sub-district - Allur,Rural,14826,52257,1322,2798,2861,4462,2109,829,433,11,1,3.5
HH01,28,550,5167,0,Sub-district - Allur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5168,0,Sub-district - Vidavalur,Total,13639,46606,1408,2777,2555,4117,1771,655,343,11,2,3.4
HH01,28,550,5168,0,Sub-district - Vidavalur,Rural,13639,46606,1408,2777,2555,4117,1771,655,343,11,2,3.4
HH01,28,550,5168,0,Sub-district - Vidavalur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5169,0,Sub-district - Kodavalur,Total,13309,47491,1158,2518,2515,3884,1966,805,450,13,0,3.6
HH01,28,550,5169,0,Sub-district - Kodavalur,Rural,13309,47491,1158,2518,2515,3884,1966,805,450,13,0,3.6
HH01,28,550,5169,0,Sub-district - Kodavalur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5170,0,Sub-district - Buchireddipalem,Total,21321,76986,1565,3770,4194,6777,3049,1290,649,24,3,3.6
HH01,28,550,5170,0,Sub-district - Buchireddipalem,Rural,21321,76986,1565,3770,4194,6777,3049,1290,649,24,3,3.6
HH01,28,550,5170,0,Sub-district - Buchireddipalem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5171,0,Sub-district - Sangam,Total,12254,43530,1078,2348,2305,3678,1674,724,430,15,2,3.6
HH01,28,550,5171,0,Sub-district - Sangam,Rural,12254,43530,1078,2348,2305,3678,1674,724,430,15,2,3.6
HH01,28,550,5171,0,Sub-district - Sangam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5172,0,Sub-district - Chejerla,Total,8861,34209,598,1411,1517,2675,1418,713,494,32,3,3.9
HH01,28,550,5172,0,Sub-district - Chejerla,Rural,8861,34209,598,1411,1517,2675,1418,713,494,32,3,3.9
HH01,28,550,5172,0,Sub-district - Chejerla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5173,0,Sub-district - Ananthasagaram,Total,11139,41892,934,1863,2011,3082,1807,832,568,33,9,3.8
HH01,28,550,5173,0,Sub-district - Ananthasagaram,Rural,11139,41892,934,1863,2011,3082,1807,832,568,33,9,3.8
HH01,28,550,5173,0,Sub-district - Ananthasagaram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5174,0,Sub-district - Kaluvoya,Total,11301,42593,794,1892,2078,3322,1807,839,539,26,4,3.8
HH01,28,550,5174,0,Sub-district - Kaluvoya,Rural,11301,42593,794,1892,2078,3322,1807,839,539,26,4,3.8
HH01,28,550,5174,0,Sub-district - Kaluvoya,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5175,0,Sub-district - Rapur,Total,11578,44678,795,1795,2102,3303,1967,917,669,27,3,3.9
HH01,28,550,5175,0,Sub-district - Rapur,Rural,11578,44678,795,1795,2102,3303,1967,917,669,27,3,3.9
HH01,28,550,5175,0,Sub-district - Rapur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5176,0,Sub-district - Podalakur,Total,18026,67077,1218,2953,3466,5661,2763,1205,729,27,4,3.7
HH01,28,550,5176,0,Sub-district - Podalakur,Rural,18026,67077,1218,2953,3466,5661,2763,1205,729,27,4,3.7
HH01,28,550,5176,0,Sub-district - Podalakur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5177,0,Sub-district - Nellore,Total,151842,589556,6776,21819,29168,52796,23937,10350,6583,301,112,3.9
HH01,28,550,5177,0,Sub-district - Nellore,Rural,19970,71861,1489,3629,3918,6287,2775,1208,645,16,3,3.6
HH01,28,550,5177,0,Sub-district - Nellore,Urban,131872,517695,5287,18190,25250,46509,21162,9142,5938,285,109,3.9
HH01,28,550,5178,0,Sub-district - Kovur,Total,20915,75513,1595,3617,4080,6794,2932,1189,681,23,4,3.6
HH01,28,550,5178,0,Sub-district - Kovur,Rural,20915,75513,1595,3617,4080,6794,2932,1189,681,23,4,3.6
HH01,28,550,5178,0,Sub-district - Kovur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5179,0,Sub-district - Indukurpet,Total,16639,57804,1567,3181,3218,5162,2199,872,433,6,1,3.5
HH01,28,550,5179,0,Sub-district - Indukurpet,Rural,16639,57804,1567,3181,3218,5162,2199,872,433,6,1,3.5
HH01,28,550,5179,0,Sub-district - Indukurpet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5180,0,Sub-district - Thotapalligudur,Total,13967,49130,1260,2658,2745,4173,1911,792,409,17,2,3.5
HH01,28,550,5180,0,Sub-district - Thotapalligudur,Rural,13967,49130,1260,2658,2745,4173,1911,792,409,17,2,3.5
HH01,28,550,5180,0,Sub-district - Thotapalligudur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5181,0,Sub-district - Muthukur,Total,15850,54357,1534,3104,3231,4920,1912,709,421,15,4,3.4
HH01,28,550,5181,0,Sub-district - Muthukur,Rural,15850,54357,1534,3104,3231,4920,1912,709,421,15,4,3.4
HH01,28,550,5181,0,Sub-district - Muthukur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5182,0,Sub-district - Venkatachalam,Total,17029,60675,1573,3082,3172,5143,2442,1060,542,13,2,3.6
HH01,28,550,5182,0,Sub-district - Venkatachalam,Rural,17029,60675,1573,3082,3172,5143,2442,1060,542,13,2,3.6
HH01,28,550,5182,0,Sub-district - Venkatachalam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5183,0,Sub-district - Manubolu,Total,11135,38650,998,2031,2364,3513,1420,529,271,7,2,3.5
HH01,28,550,5183,0,Sub-district - Manubolu,Rural,11135,38650,998,2031,2364,3513,1420,529,271,7,2,3.5
HH01,28,550,5183,0,Sub-district - Manubolu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5184,0,Sub-district - Gudur,Total,30819,115609,2032,4512,6044,10184,4792,2029,1167,51,8,3.8
HH01,28,550,5184,0,Sub-district - Gudur,Rural,11566,42580,905,1836,2268,3641,1706,757,434,15,4,3.7
HH01,28,550,5184,0,Sub-district - Gudur,Urban,19253,73029,1127,2676,3776,6543,3086,1272,733,36,4,3.8
HH01,28,550,5185,0,Sub-district - Sydapuram,Total,11926,43408,982,2058,2362,3452,1839,769,444,18,2,3.6
HH01,28,550,5185,0,Sub-district - Sydapuram,Rural,11926,43408,982,2058,2362,3452,1839,769,444,18,2,3.6
HH01,28,550,5185,0,Sub-district - Sydapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5186,0,Sub-district - Dakkili,Total,10830,39822,778,1922,2101,3226,1631,723,425,19,5,3.7
HH01,28,550,5186,0,Sub-district - Dakkili,Rural,10830,39822,778,1922,2101,3226,1631,723,425,19,5,3.7
HH01,28,550,5186,0,Sub-district - Dakkili,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5187,0,Sub-district - Venkatagiri,Total,20393,77473,1252,2854,3988,6661,3375,1403,833,26,1,3.8
HH01,28,550,5187,0,Sub-district - Venkatagiri,Rural,7232,26885,471,1136,1437,2280,1165,472,263,8,0,3.7
HH01,28,550,5187,0,Sub-district - Venkatagiri,Urban,13161,50588,781,1718,2551,4381,2210,931,570,18,1,3.8
HH01,28,550,5188,0,Sub-district - Balayapalle,Total,9554,33537,888,1696,1972,2919,1296,485,291,7,0,3.5
HH01,28,550,5188,0,Sub-district - Balayapalle,Rural,9554,33537,888,1696,1972,2919,1296,485,291,7,0,3.5
HH01,28,550,5188,0,Sub-district - Balayapalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5189,0,Sub-district - Ojili,Total,9540,33609,728,1848,2081,2797,1270,496,314,6,0,3.5
HH01,28,550,5189,0,Sub-district - Ojili,Rural,9540,33609,728,1848,2081,2797,1270,496,314,6,0,3.5
HH01,28,550,5189,0,Sub-district - Ojili,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5190,0,Sub-district - Chillakur,Total,15285,52319,1422,2807,3274,4833,2019,623,304,3,0,3.4
HH01,28,550,5190,0,Sub-district - Chillakur,Rural,15103,51635,1414,2786,3238,4755,1993,612,303,2,0,3.4
HH01,28,550,5190,0,Sub-district - Chillakur,Urban,182,684,8,21,36,78,26,11,1,1,0,3.8
HH01,28,550,5191,0,Sub-district - Kota,Total,14614,51764,1130,2584,3017,4884,1834,755,398,9,3,3.5
HH01,28,550,5191,0,Sub-district - Kota,Rural,14614,51764,1130,2584,3017,4884,1834,755,398,9,3,3.5
HH01,28,550,5191,0,Sub-district - Kota,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5192,0,Sub-district - Vakadu,Total,11010,36804,1157,2101,2334,3553,1261,413,184,5,2,3.3
HH01,28,550,5192,0,Sub-district - Vakadu,Rural,11010,36804,1157,2101,2334,3553,1261,413,184,5,2,3.3
HH01,28,550,5192,0,Sub-district - Vakadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5193,0,Sub-district - Chittamur,Total,10958,39140,996,1876,2237,3327,1516,593,396,13,4,3.6
HH01,28,550,5193,0,Sub-district - Chittamur,Rural,10958,39140,996,1876,2237,3327,1516,593,396,13,4,3.6
HH01,28,550,5193,0,Sub-district - Chittamur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5194,0,Sub-district - Naidupet,Total,20960,77166,1373,3313,4218,7079,2998,1228,715,31,5,3.7
HH01,28,550,5194,0,Sub-district - Naidupet,Rural,10585,37723,882,1873,2142,3314,1431,592,338,12,1,3.6
HH01,28,550,5194,0,Sub-district - Naidupet,Urban,10375,39443,491,1440,2076,3765,1567,636,377,19,4,3.8
HH01,28,550,5195,0,Sub-district - Pellakur,Total,9478,34166,786,1651,1911,2795,1405,584,336,10,0,3.6
HH01,28,550,5195,0,Sub-district - Pellakur,Rural,9478,34166,786,1651,1911,2795,1405,584,336,10,0,3.6
HH01,28,550,5195,0,Sub-district - Pellakur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5196,0,Sub-district - Doravarisatram,Total,9856,35466,864,1640,1958,3080,1439,500,353,19,3,3.6
HH01,28,550,5196,0,Sub-district - Doravarisatram,Rural,9856,35466,864,1640,1958,3080,1439,500,353,19,3,3.6
HH01,28,550,5196,0,Sub-district - Doravarisatram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,550,5197,0,Sub-district - Sullurpeta,Total,22160,81246,1461,3511,4426,7465,3336,1255,679,22,5,3.7
HH01,28,550,5197,0,Sub-district - Sullurpeta,Rural,13274,47685,1030,2256,2597,4328,1970,701,378,12,2,3.6
HH01,28,550,5197,0,Sub-district - Sullurpeta,Urban,8886,33561,431,1255,1829,3137,1366,554,301,10,3,3.8
HH01,28,550,5198,0,Sub-district - Tada,Total,12165,45883,832,1717,2249,3994,2086,830,448,9,0,3.8
HH01,28,550,5198,0,Sub-district - Tada,Rural,10551,39762,755,1499,1948,3381,1830,733,398,7,0,3.8
HH01,28,550,5198,0,Sub-district - Tada,Urban,1614,6121,77,218,301,613,256,97,50,2,0,3.8
HH01,28,551,0,0,District - Y.S.R.,Total,703823,2842483,39184,94723,121108,203493,132020,63542,46516,2747,490,4
HH01,28,551,0,0,District - Y.S.R.,Rural,476166,1872901,31218,69370,84087,133891,86748,40736,28377,1482,257,3.9
HH01,28,551,0,0,District - Y.S.R.,Urban,227657,969582,7966,25353,37021,69602,45272,22806,18139,1265,233,4.3
HH01,28,551,5199,0,Sub-district - Kondapuram,Total,10781,41501,724,1670,1909,3143,1858,886,577,10,4,3.8
HH01,28,551,5199,0,Sub-district - Kondapuram,Rural,10781,41501,724,1670,1909,3143,1858,886,577,10,4,3.8
HH01,28,551,5199,0,Sub-district - Kondapuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5200,0,Sub-district - Mylavaram,Total,10827,41199,730,1719,1962,3128,1916,879,476,13,4,3.8
HH01,28,551,5200,0,Sub-district - Mylavaram,Rural,6766,26279,436,1052,1155,1947,1217,589,354,13,3,3.9
HH01,28,551,5200,0,Sub-district - Mylavaram,Urban,4061,14920,294,667,807,1181,699,290,122,0,1,3.7
HH01,28,551,5201,0,Sub-district - Peddamudium,Total,8456,32389,650,1345,1343,2513,1477,687,412,28,1,3.8
HH01,28,551,5201,0,Sub-district - Peddamudium,Rural,8456,32389,650,1345,1343,2513,1477,687,412,28,1,3.8
HH01,28,551,5201,0,Sub-district - Peddamudium,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5202,0,Sub-district - Rajupalem,Total,8610,32112,698,1382,1545,2533,1416,683,339,13,1,3.7
HH01,28,551,5202,0,Sub-district - Rajupalem,Rural,8610,32112,698,1382,1545,2533,1416,683,339,13,1,3.7
HH01,28,551,5202,0,Sub-district - Rajupalem,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5203,0,Sub-district - Duvvur,Total,13411,51308,931,2061,2386,3918,2372,1066,658,17,2,3.8
HH01,28,551,5203,0,Sub-district - Duvvur,Rural,13411,51308,931,2061,2386,3918,2372,1066,658,17,2,3.8
HH01,28,551,5203,0,Sub-district - Duvvur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5204,0,Sub-district - S.Mydukur,Total,19968,79702,1054,2706,3490,5797,4020,1759,1099,36,7,4
HH01,28,551,5204,0,Sub-district - S.Mydukur,Rural,19968,79702,1054,2706,3490,5797,4020,1759,1099,36,7,4
HH01,28,551,5204,0,Sub-district - S.Mydukur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5205,0,Sub-district - Brahmamgarimattam,Total,9220,36221,550,1382,1736,2467,1767,764,523,23,8,3.9
HH01,28,551,5205,0,Sub-district - Brahmamgarimattam,Rural,9220,36221,550,1382,1736,2467,1767,764,523,23,8,3.9
HH01,28,551,5205,0,Sub-district - Brahmamgarimattam,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5206,0,Sub-district - Sri Avadhutha Kasinayana,Total,7845,30257,513,1262,1419,2188,1397,606,438,19,3,3.9
HH01,28,551,5206,0,Sub-district - Sri Avadhutha Kasinayana,Rural,7845,30257,513,1262,1419,2188,1397,606,438,19,3,3.9
HH01,28,551,5206,0,Sub-district - Sri Avadhutha Kasinayana,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5207,0,Sub-district - Kalasapadu,Total,8025,30997,554,1225,1433,2211,1508,654,422,16,2,3.9
HH01,28,551,5207,0,Sub-district - Kalasapadu,Rural,8025,30997,554,1225,1433,2211,1508,654,422,16,2,3.9
HH01,28,551,5207,0,Sub-district - Kalasapadu,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5208,0,Sub-district - Porumamilla,Total,14654,57515,867,2168,2537,4193,2838,1213,808,28,2,3.9
HH01,28,551,5208,0,Sub-district - Porumamilla,Rural,14654,57515,867,2168,2537,4193,2838,1213,808,28,2,3.9
HH01,28,551,5208,0,Sub-district - Porumamilla,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5209,0,Sub-district - B.Kodur,Total,4888,19880,259,673,851,1330,955,457,336,25,2,4.1
HH01,28,551,5209,0,Sub-district - B.Kodur,Rural,4888,19880,259,673,851,1330,955,457,336,25,2,4.1
HH01,28,551,5209,0,Sub-district - B.Kodur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5210,0,Sub-district - Badvel,Total,12255,49696,647,1634,2066,3484,2481,1069,834,32,8,4.1
HH01,28,551,5210,0,Sub-district - Badvel,Rural,5322,21157,317,760,928,1469,1052,445,334,14,3,4
HH01,28,551,5210,0,Sub-district - Badvel,Urban,6933,28539,330,874,1138,2015,1429,624,500,18,5,4.1
HH01,28,551,5211,0,Sub-district - Gopavaram,Total,14201,58974,588,1757,2315,4165,2987,1359,985,39,6,4.2
HH01,28,551,5211,0,Sub-district - Gopavaram,Rural,4422,17538,252,650,805,1159,893,384,267,10,2,4
HH01,28,551,5211,0,Sub-district - Gopavaram,Urban,9779,41436,336,1107,1510,3006,2094,975,718,29,4,4.2
HH01,28,551,5212,0,Sub-district - Khajipet,Total,12688,49948,815,1831,2253,3547,2355,1096,746,39,6,3.9
HH01,28,551,5212,0,Sub-district - Khajipet,Rural,12688,49948,815,1831,2253,3547,2355,1096,746,39,6,3.9
HH01,28,551,5212,0,Sub-district - Khajipet,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5213,0,Sub-district - Chapad,Total,11089,40982,947,1861,1964,3221,1878,742,448,27,1,3.7
HH01,28,551,5213,0,Sub-district - Chapad,Rural,11089,40982,947,1861,1964,3221,1878,742,448,27,1,3.7
HH01,28,551,5213,0,Sub-district - Chapad,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5214,0,Sub-district - Proddatur,Total,62117,257723,2519,7519,10314,19266,11989,5963,4208,282,57,4.1
HH01,28,551,5214,0,Sub-district - Proddatur,Rural,10458,40797,645,1486,1829,3128,1930,940,473,23,4,3.9
HH01,28,551,5214,0,Sub-district - Proddatur,Urban,51659,216926,1874,6033,8485,16138,10059,5023,3735,259,53,4.2
HH01,28,551,5215,0,Sub-district - Jammalamadugu,Total,19872,77688,1194,2834,3466,5977,3717,1651,981,47,5,3.9
HH01,28,551,5215,0,Sub-district - Jammalamadugu,Rural,6850,25430,543,1130,1206,2030,1220,454,255,11,1,3.7
HH01,28,551,5215,0,Sub-district - Jammalamadugu,Urban,13022,52258,651,1704,2260,3947,2497,1197,726,36,4,4
HH01,28,551,5216,0,Sub-district - Muddanur,Total,8538,33929,506,1162,1425,2631,1594,706,473,34,7,4
HH01,28,551,5216,0,Sub-district - Muddanur,Rural,6199,24497,411,840,1023,1887,1169,505,333,24,7,4
HH01,28,551,5216,0,Sub-district - Muddanur,Urban,2339,9432,95,322,402,744,425,201,140,10,0,4
HH01,28,551,5217,0,Sub-district - Simhadripuram,Total,8515,32404,637,1223,1545,2622,1428,671,376,10,3,3.8
HH01,28,551,5217,0,Sub-district - Simhadripuram,Rural,8515,32404,637,1223,1545,2622,1428,671,376,10,3,3.8
HH01,28,551,5217,0,Sub-district - Simhadripuram,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5218,0,Sub-district - Lingala,Total,7673,29503,471,1077,1367,2499,1314,613,325,7,0,3.8
HH01,28,551,5218,0,Sub-district - Lingala,Rural,7673,29503,471,1077,1367,2499,1314,613,325,7,0,3.8
HH01,28,551,5218,0,Sub-district - Lingala,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5219,0,Sub-district - Pulivendla,Total,19842,77962,899,2667,3704,6502,3607,1524,880,52,7,3.9
HH01,28,551,5219,0,Sub-district - Pulivendla,Rural,3434,12889,209,538,657,1082,568,255,122,3,0,3.8
HH01,28,551,5219,0,Sub-district - Pulivendla,Urban,16408,65073,690,2129,3047,5420,3039,1269,758,49,7,4
HH01,28,551,5220,0,Sub-district - Vemula,Total,7472,28505,492,1152,1331,2237,1327,582,346,4,1,3.8
HH01,28,551,5220,0,Sub-district - Vemula,Rural,7472,28505,492,1152,1331,2237,1327,582,346,4,1,3.8
HH01,28,551,5220,0,Sub-district - Vemula,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5221,0,Sub-district - Thondur,Total,6098,23265,448,1024,978,1802,1061,473,297,14,1,3.8
HH01,28,551,5221,0,Sub-district - Thondur,Rural,6098,23265,448,1024,978,1802,1061,473,297,14,1,3.8
HH01,28,551,5221,0,Sub-district - Thondur,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5222,0,Sub-district - Veerapunayunipalle,Total,8463,32429,633,1245,1488,2529,1507,628,404,26,3,3.8
HH01,28,551,5222,0,Sub-district - Veerapunayunipalle,Rural,8463,32429,633,1245,1488,2529,1507,628,404,26,3,3.8
HH01,28,551,5222,0,Sub-district - Veerapunayunipalle,Urban,0,0,0,0,0,0,0,0,0,0,0,0
HH01,28,551,5223,0,Sub-district - Yerraguntla,Total,19125,76433,848,2402,3382,6360,3605,1462,1005,55,6,4
HH01,28,551,5223,0,Sub-district - Yerraguntla,Rural,11204,44190,585,1420,2007,3736,2037,834,553,28,4,3.9
HH01,28,551,5223,0,Sub-district - Yerraguntla,Urban,7921,32243,263,982,1375,2624,1568,628,452,27,2,4.1
